,Function Name  ,Type  ,MValue  ,Degree of Confidence  ,Accuracy  ,Specificity  ,Sensitivity  ,ROC AUC  
24,hungYangSimilarity3,new2,1.06644274357e-18,1.06644274357e-18,0.202224469161,0.202224469161,0.202224469161,0.499653237653
25,chenSimilarity,-,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
26,hungYangDistance4,l,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
27,hungYangDistance4,e,0.995489244492,0.0030586422117,0.19868554095,0.19868554095,0.19868554095,0.5
28,hungYangDistance4,c,0.99416427463,0.00394929617795,0.19868554095,0.19868554095,0.19868554095,0.5
29,hongKimSimilarity,-,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
30,chenSimilarity2,-,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
31,liuSimilarity,-,0.998044890158,0.00132832942794,0.19868554095,0.19868554095,0.19868554095,0.5
32,iancuSimilarity,1,0.999154190138,0.00305384193386,0.218907987867,0.218907987867,0.218907987867,0.485800402951
33,iancuSimilarity,2,1.00203053208,0.0030131842709,0.178968655207,0.178968655207,0.178968655207,0.547229513329
34,iancuSimilarity,3,0.493097224661,0.000525522180735,0.208796764408,0.208796764408,0.208796764408,0.550352782527
35,iancuSimilarity,4,0.506499638634,0.00119598037405,0.215874620829,0.215874620829,0.215874620829,0.449647217473
36,iancuSimilarity,5,0.629864833596,0.000407870104614,0.200202224469,0.200202224469,0.200202224469,0.5
37,iancuSimilarity,6,0.629864833596,0.000407870104614,0.200202224469,0.200202224469,0.200202224469,0.5
38,iancuSimilarity,7,0.95016288573,0.00671352696407,0.200202224469,0.200202224469,0.200202224469,0.5
39,iancuSimilarity,8,1.05524680818,0.00641063234248,0.19868554095,0.19868554095,0.19868554095,0.5
40,iancuSimilarity,9,0.665677749402,0.000902335382111,0.222446916077,0.222446916077,0.222446916077,0.4833746719
41,iancuSimilarity,10,0.655247892661,0.00242397384181,0.200202224469,0.200202224469,0.200202224469,0.5
42,iancuSimilarity,11,0.246097646657,0.00086434790898,0.200202224469,0.200202224469,0.200202224469,0.5
43,iancuSimilarity,12,0.740991609849,0.000923546295293,0.200202224469,0.200202224469,0.200202224469,0.5
44,iancuSimilarity,13,-2.53607194197e-05,4.45768010957e-09,0.0859453993933,0.0859453993933,0.0859453993933,0.551459692891
45,iancuSimilarity,14,0.50513576073,8.11436405941e-05,0.463599595551,0.463599595551,0.463599595551,0.446540804778
46,iancuSimilarity,15,0.5,4.65895157528e-16,0.200202224469,0.200202224469,0.200202224469,0.477885070757
47,iancuSimilarity,16,-19916.6974321,4.0571820576e-05,0.463599595551,0.463599595551,0.463599595551,0.446540804778
48,iancuSimilarity,17,-3.08023334503,0.00111731000628,0.0384226491405,0.0384226491405,0.0384226491405,0.685017779597
49,iancuSimilarity,18,0.49513576073,8.11436405941e-05,0.463599595551,0.463599595551,0.463599595551,0.446540804778
50,iancuSimilarity,19,0.499585013269,0.00149501063539,0.218907987867,0.218907987867,0.218907987867,0.485800402951
51,iancuSimilarity,20,0.747355651283,0.000786336179326,0.22295247725,0.22295247725,0.22295247725,0.484728810974
52,songWangLeiXueSimilarity,-,1.15698174644,0.00044327243667,0.200202224469,0.200202224469,0.200202224469,0.5
53,intarapaiboonSimilarity,-,-3830302.87339,2602362.91762,0.19868554095,0.19868554095,0.19868554095,0.5
54,dengjiangFuSimilarity,-,0.995667543867,0.00293710454602,0.19868554095,0.19868554095,0.19868554095,0.5
55,nguyenSimilarity,-,0.999754839761,1.85825657406e-05,0.19868554095,0.19868554095,0.19868554095,0.5
56,chenChengLanSimilarity,-,-85.5370718312,58.7945171393,0.19868554095,0.19868554095,0.19868554095,0.5
57,muthuKrishSimilarity,-,0.994598016815,0.00299458809946,0.202730030334,0.202730030334,0.202730030334,0.500630914826
